name,hasCustomObject,keyPrefix,label,labelPlural,createable,updateable,deletable,activateable,associateEntityType,associateParentEntity,compactLayoutable,custom,customSetting,deepCloneable,defaultImplementation,deprecatedAndHidden,feedEnabled,hasSubtypes,idEnabled,implementedBy,implementsInterfaces,isInterface,isSubtype,layoutable,mergeable,mruEnabled,networkScopeFieldName,queryable,replicateable,retrieveable,searchable,undeletable,DescribeFields,searchLayoutable,triggerable,RecordTypeInfos
APXT_BPM__Conductor__c,true,aNc,Conga Batch,Conga Batches,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
APXT_BPM__Conductor_Region__mdt,true,m14,Conga Batch Region,Conga Batch Regions,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
APXT_BPM__Conductor_Setting__mdt,true,m15,Conga Batch Setting,Conga Batch Settings,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
APXT_BPM__Scheduled_Conductor_History__c,true,aNd,Scheduled Conga Batch History,Scheduled Conga Batch History,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
APXTConga4__Composer_Host_Override__c,true,a28,Composer Host Override,Composer Host Overrides,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
APXTConga4__Composer_QuickMerge__c,true,a29,Conga Global Merge,Conga Global Merges,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
APXTConga4__Composer_Setting__mdt,true,m04,Composer Setting,Composer Settings,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
APXTConga4__Conga_Collection__c,true,a2B,Conga Collection,Conga Collections,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
APXTConga4__Conga_Collection_Solution__c,true,a2A,Conga Collection Solution,Conga Collection Solutions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
APXTConga4__Conga_Composer_Settings__c,true,a2C,Conga Composer Settings,Conga Composer Settings,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,,
APXTConga4__Conga_Email_Staging__c,true,a2D,Conga Email Staging,Conga Email Staging,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
APXTConga4__Conga_Email_Template__c,true,a2E,Conga Email Template,Conga Email Templates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
APXTConga4__Conga_Merge_Query__c,true,a2F,Conga Query,Conga Queries,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
APXTConga4__Conga_Solution__c,true,a2L,Conga Solution,Conga Solutions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
APXTConga4__Conga_Solution_Email_Template__c,true,a2G,Conga Solution Email Template,Conga Solution Email Templates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
APXTConga4__Conga_Solution_Export_Environment__mdt,true,m05,Conga Solution Export Environment,Conga Solution Export Environments,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
APXTConga4__Conga_Solution_Export_Setting__mdt,true,m06,Conga Solution Export Setting,Conga Solution Export Settings,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
APXTConga4__Conga_Solution_Parameter__c,true,a2H,Conga Solution Parameter,Conga Solution Parameters,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
APXTConga4__Conga_Solution_Query__c,true,a2I,Conga Solution Query,Conga Solution Queries,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
APXTConga4__Conga_Solution_Report__c,true,a2J,Conga Solution Report,Conga Solution Reports,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
APXTConga4__Conga_Solution_Template__c,true,a2K,Conga Solution Template,Conga Solution Templates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
APXTConga4__Conga_Solutions_Settings__c,true,a2M,Conga Solutions Settings,Conga Solutions Settings,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,,
APXTConga4__Conga_Template__c,true,a2N,Conga Template,Conga Templates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
APXTConga4__Connected_App_Setting__mdt,true,m07,Connected App Setting,Connected App Settings,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
APXTConga4__Document_History__c,true,a4Q,Document History,Document Histories,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
APXTConga4__Document_History_Detail__c,true,a2O,Document History Detail,Document History Details,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
APXTConga4__EventData__c,true,a5P,EventData,EventData,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
APXTConga4__VersionedData__c,true,a5R,VersionedData,VersionedData,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
artfeed__Article_Feedback__c,true,a0A,Article Feedback,Article Feedbacks,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
artfeed__Reasons__mdt,true,m01,Reason,Reasons,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
Asset,true,02i,Asset,Assets,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Asset_Credential__c,true,a03,Asset Credential,Asset Credentials,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
Asset_Tag__c,true,a2s,Asset Tag,Asset Tags,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
AssetRelationship,true,1AR,Asset Relationship,Asset Relationships,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
AssetTokenEvent,,0Li,Asset Token Event,Asset Token Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
AssignmentRule,,01Q,Assignment Rule,Assignment Rules,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,true,false,,,,
AssistantProgress,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AssociatedLocation,true,0Kt,Associated Location,Associated Locations,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
AsyncOperationEvent,,0Xw,Async Operation Event,Async Operation Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
AsyncOperationStatus,,0YD,Async Operation Status,Async Operation Status,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
AttachedContentDocument,,,Attached Content Document,Attached Content Documents,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
AttachedContentNote,,,Note,Notes,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
Attachment,,00P,Attachment,Attachments,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,true,true,,,true,
Audience,,6Au,Audience,Audiences,false,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
AuditTrailFileExport,true,7Pr,Audit Trail File Export,Audit Trail File Exports,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
AuraDefinition,,0Ad,Lightning Component Definition,Lightning Component Definitions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
AuraDefinitionBundle,,0Ab,Aura Component Bundle,Aura Component Bundles,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
AuraDefinitionBundleInfo,,0ab,Aura Definition Bundle Info,Aura Definition Bundle Infos,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
AuraDefinitionInfo,,0ad,Aura Definition Info,Aura Definition Infos,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
AuthConfig,,07T,Authentication Configuration,Authentication Configurations,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
AuthConfigProviders,,07U,Authentication Configuration Auth. Provider,Authentication Configuration Auth. Providers,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
AuthorizationForm,true,0cI,Authorization Form,Authorization Forms,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
AuthorizationFormConsent,true,0cK,Authorization Form Consent,Authorization Form Consents,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
AuthorizationFormDataUse,true,0cM,Authorization Form Data Use,Authorization Form Data Uses,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
AuthorizationFormText,true,0cN,Authorization Form Text,Authorization Form Texts,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
AuthProvider,,0SO,Auth. Provider,Auth. Providers,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
AuthProvParamFwdAllowlist,,1Dg,Auth Provider Param Forwarding Allowlist,Auth Provider Param Forwarding Allowlists,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
BambooHR__c,true,aOF,BambooHR,BambooHR,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,,
BatchApexErrorEvent,,1QQ,Batch Apex Error Platform Event,Batch Apex Error Platform Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
BatchDataSource,,0mc,Batch Data Source,Batch Data Sources,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
BatchDataSrcFilterCriteria,,0mg,Batch Data Source Filter Criteria,Batch Data Source Filter Criterias,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
BatchJob,true,0md,Batch Job,Batch Jobs,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
BatchJobDefinition,,0ma,Batch Job Definition,Batch Job Definition,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
BatchJobPart,true,0me,Batch Job Part,Batch Job Parts,false,false,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
BatchJobPartFailedRecord,true,0mf,Batch Job Part Failed Record,Batch Job Part Failed Records,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
BatchJobStatusChangedEvent,,9NE,Batch Job Status Changed Event,Batch Job Status Changed Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
BatchProcessJobDefinition,,0mh,Batch Process Job Definition,Batch Process Job Definitions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
BatchProcessJobDefView,,0mi,Batch Process Job Definition View,Batch Process Job Definition Views,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
BrandingSet,,0Lw,Branding Set,Branding Sets,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
BrandingSetProperty,,0Ly,Branding Set Property,Branding Set Properties,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
BrandTemplate,,016,Letterhead,Letterheads,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
BriefcaseAssignment,,5LH,Briefcase Assignment,Briefcase Assignments,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
BriefcaseDefinition,,1rY,Briefcase Definition,Briefcase Definitions,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
BriefcaseRule,,1rX,Briefcase Rule,Briefcase Rules,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
BriefcaseRuleFilter,,1rZ,Briefcase Rule Filter,Briefcase Rule Filters,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
BrowserPolicyViolation,,19y,Browser Policy Violation,Browser Policy Violations,false,false,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
BusinessBrand,true,1BU,Business Brand,Business Brands,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
BusinessHours,,01m,Business Hours,Business Hours,true,true,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,,,
BusinessProcess,,019,Business Process,Business Process,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
BusinessProcessTypeDef,,0tW,Business Process Type Definition,Business Process Type Definitions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
BusProcessFeedbackConfig,,0Gc,Business Process Feedback Configuration,Business Process Feedback Configurations,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
c2g__AccountHealthMeasurementBatch__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2g__AccountHealthMeasurementLog__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2g__AccountingBook__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2g__AccountingLocalizationSettings__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2g__AccountingSummarization__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2g__AccountingSummarization2__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2g__AccountSettings__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2g__AccountTypeSettings__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2g__Allocation__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2g__AllocationFilter__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2g__AllocationFilterStructure__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2g__AllocationLog__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2g__AllocationRule__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
